"","Fecha_de_ingreso_denuncia","nro_registro_interno","id_tema","subtema","id_referido_tipo","id_provincia","id_genero","edad_aparente","id_embarazada"
"460",2020-05-04,4565949415,1,37,1,26,2,37,0
"461",2020-05-04,594059415,1,37,1,26,2,25,0
"462",2020-05-04,7575949415,1,37,1,26,2,50,0
"463",2020-05-04,525059415,1,37,1,26,2,30,0
"464",2020-05-04,525059415,1,37,1,26,2,0,0
"465",2020-05-04,9465059415,1,37,1,26,2,26,0
"466",2020-05-04,2515159415,1,37,1,26,2,50,0
"467",2020-05-05,2515259415,1,37,1,26,2,50,0
"468",2020-05-05,3525259415,1,37,1,26,2,50,0
"469",2020-05-05,4515259415,1,37,1,26,2,50,0
"470",2020-05-05,525259415,1,37,1,26,2,0,0
"471",2020-05-05,525259415,1,37,1,26,2,0,0
"472",2020-05-06,6515259415,1,37,1,26,2,37,0
"473",2020-05-06,7545259415,1,37,1,26,2,22,0
"474",2020-05-06,7545259415,1,37,1,26,2,60,0
"475",2020-05-07,8445359415,1,37,1,26,2,35,0
"476",2020-05-07,9445359415,1,37,1,26,2,30,0
"477",2020-05-07,1555359415,1,37,1,26,2,0,0
"478",2020-05-08,1594459415,1,37,1,26,2,30,0
"479",2020-05-10,8425459415,1,37,1,26,2,0,0
"480",2020-05-10,535459415,1,37,1,26,2,40,0
"481",2020-05-11,1505559415,1,37,1,26,2,35,0
"482",2020-05-11,8415559415,1,37,1,26,2,30,0
"483",2020-05-11,5525559415,1,37,1,26,2,0,0
"484",2020-05-11,7545559415,1,37,1,26,2,0,0
"485",2020-05-11,7545559415,1,37,1,26,2,0,0
"486",2020-05-12,1575559415,1,37,1,26,2,19,0
"487",2020-05-12,2575559415,1,37,1,26,2,45,0
"488",2020-05-12,2575559415,1,37,1,26,2,45,0
"489",2020-05-12,3575559415,1,37,1,26,2,0,0
"490",2020-05-12,7594050515,1,37,1,26,2,50,0
"491",2020-05-12,535050515,1,37,1,26,2,40,0
"492",2020-05-12,9435050515,1,37,1,26,2,40,0
"493",2020-05-13,4584150515,1,37,1,26,2,50,0
"494",2020-05-14,4584150515,1,37,1,26,2,50,0
"495",2020-05-14,4584150515,1,37,1,26,2,45,0
"496",2020-05-14,8475050515,1,37,1,26,2,40,0
"497",2020-05-14,6584450515,1,37,1,26,2,0,0
"498",2020-05-14,5525450515,1,37,1,26,2,60,0
"499",2020-05-14,6505450515,1,37,1,26,2,0,0
"500",2020-05-15,6525550515,1,37,1,26,2,25,0
"501",2020-05-16,8465750515,1,37,1,26,2,45,0
"502",2020-05-17,9465750515,1,37,1,26,2,50,0
"503",2020-05-17,4575750515,1,37,1,26,2,70,0
"504",2020-05-17,575750515,1,37,1,26,2,60,0
"505",2020-05-17,5515841515,1,37,1,26,2,50,0
"506",2020-05-17,5515841515,1,37,1,26,2,45,0
"507",2020-05-18,594941515,1,37,1,26,2,50,0
"508",2020-05-18,1545941515,1,37,1,26,2,39,0
"509",2020-05-18,1545941515,1,37,1,26,2,0,0
"510",2020-05-19,6594051515,1,37,1,26,2,22,0
"511",2020-05-19,1525051515,1,37,1,26,2,25,0
"512",2020-05-19,7545051515,1,37,1,26,2,30,0
"513",2020-05-19,9465051515,1,37,1,26,2,0,0
"514",2020-05-19,6584151515,1,37,1,26,2,60,0
"515",2020-05-19,2545151515,1,37,1,26,2,40,0
"516",2020-05-19,5545151515,1,37,1,26,2,40,0
"517",2020-05-20,6525151515,1,37,1,26,2,0,0
"518",2020-05-20,4545251515,1,37,1,26,2,40,0
"519",2020-05-20,6515251515,1,37,1,26,2,40,0
"520",2020-05-20,3555251515,1,37,1,26,2,34,0
"521",2020-05-20,9484351515,1,37,1,26,2,50,0
"522",2020-05-21,525351515,1,37,1,26,2,0,0
"523",2020-05-23,1545351515,1,37,1,26,2,40,0
"524",2020-05-23,6584451515,1,37,1,26,2,0,0
"525",2020-05-23,1535451515,1,37,1,26,2,0,0
"526",2020-05-23,555451515,1,37,1,26,2,0,0
"527",2020-05-23,6565451515,1,37,1,26,2,60,0
"528",2020-05-24,6565451515,1,37,1,26,2,60,0
"529",2020-05-24,7555451515,1,37,1,26,2,0,0
"530",2020-05-24,8465451515,1,37,1,26,2,45,0
"531",2020-05-24,9484551515,1,37,1,26,2,50,0
"532",2020-05-25,3565551515,1,37,1,26,2,50,0
"533",2020-05-25,6505651515,1,37,1,26,2,0,0
"534",2020-05-25,6505651515,1,37,1,26,2,0,0
"535",2020-05-25,1555651515,1,37,1,26,2,23,0
"536",2020-05-25,1505751515,1,37,1,26,2,60,0
"537",2020-05-26,584751515,1,37,1,26,2,25,0
"538",2020-05-26,1545751515,1,37,1,26,2,44,0
"539",2020-05-26,2505842515,1,37,1,26,2,0,0
"540",2020-05-28,6505942515,1,37,1,26,2,30,0
"541",2020-05-28,5545052515,1,37,1,26,2,0,0
"542",2020-05-28,9484252515,1,37,1,26,2,30,0
"543",2020-05-28,6535252515,1,37,1,26,2,0,0
"544",2020-05-29,3565552515,1,37,1,26,2,30,0
"545",2020-05-29,3584652515,1,37,1,26,2,0,0
"546",2020-05-29,5584652515,1,37,1,26,2,50,0
"547",2020-05-29,535652515,1,37,1,26,2,14,0
"548",2020-05-29,1584752515,1,37,1,26,2,30,0
"549",2020-05-29,5535752515,1,37,1,26,2,40,0
"550",2020-05-29,9435843515,1,37,1,26,2,30,0
"551",2020-05-29,9435843515,1,37,1,26,2,30,0
"552",2020-05-31,9435843515,1,37,1,26,2,30,0
"553",2020-05-31,9435843515,1,37,1,26,2,30,0
"554",2020-05-31,9435843515,1,37,1,26,2,30,0
"555",2020-06-01,9435843515,1,37,1,26,2,30,0
"556",2020-06-01,9435843515,1,37,1,26,2,30,0
"557",2020-06-01,9435843515,1,37,1,26,2,30,0
"558",2020-06-01,9435843515,1,37,1,26,2,30,0
"559",2020-06-01,9435843515,1,37,1,26,2,30,0
"560",2020-06-01,6525943515,1,37,1,26,2,40,0
"561",2020-06-02,3535943515,1,37,1,26,2,50,0
"562",2020-06-02,6545943515,1,37,1,26,2,40,0
"563",2020-06-02,8455943515,1,37,1,26,2,40,0
"564",2020-06-02,584053515,1,37,1,26,2,50,0
"565",2020-06-02,2515053515,1,37,1,26,2,40,0
"566",2020-06-03,6594053515,1,37,1,26,2,50,0
"567",2020-06-03,8415053515,1,37,1,26,2,40,0
"568",2020-06-03,8415053515,1,37,1,26,2,50,0
"569",2020-06-04,9494153515,1,37,1,26,2,30,0
"570",2020-06-04,6584253515,1,37,1,26,2,40,0
"571",2020-06-04,1515253515,1,37,1,26,2,19,0
"572",2020-06-04,1565253515,1,37,1,26,2,35,0
"573",2020-06-04,1565253515,1,37,1,26,2,45,0
"574",2020-06-04,9484353515,1,37,1,26,2,0,0
"575",2020-06-06,515353515,1,37,1,26,2,40,0
"576",2020-06-06,5505353515,1,37,1,26,2,50,0
"577",2020-06-06,1535353515,1,37,1,26,2,45,0
"578",2020-06-06,9445353515,1,37,1,26,2,30,0
"579",2020-06-06,8494553515,1,37,1,26,2,45,0
"580",2020-06-06,4565653515,1,37,1,26,2,60,0
"581",2020-06-06,2594753515,1,37,1,26,2,50,0
"582",2020-06-06,5594753515,1,37,1,26,2,30,0
"583",2020-06-08,4594844515,1,37,1,26,2,30,0
"584",2020-06-08,7545844515,1,37,1,26,2,50,0
"585",2020-06-08,7545844515,1,37,1,26,2,41,0
"586",2020-06-08,5594944515,1,37,1,26,2,35,0
"587",2020-06-10,8455154515,1,37,1,26,2,42,0
"588",2020-06-10,6594354515,1,37,1,26,2,0,0
"589",2020-06-11,8484554515,1,37,1,26,2,50,0
"590",2020-06-11,2555654515,1,37,1,26,2,70,0
"591",2020-06-13,7575654515,1,37,1,26,2,60,0
"592",2020-06-13,6584845515,1,37,1,26,2,52,0
"593",2020-06-13,7594945515,1,37,1,26,2,45,0
"594",2020-06-13,3545945515,1,37,1,26,2,45,0
"595",2020-06-17,7535945515,1,37,1,26,2,0,0
"596",2020-06-18,1515055515,1,37,1,26,2,0,0
"597",2020-06-18,515055515,1,37,1,26,2,40,0
"598",2020-06-18,6505055515,1,37,1,26,2,0,0
"599",2020-06-19,9415055515,1,37,1,26,2,0,0
"600",2020-06-19,3525055515,1,37,1,26,2,40,0
"601",2020-06-19,3535055515,1,37,1,26,2,0,0
"602",2020-06-19,7565055515,1,37,1,26,2,72,0
"603",2020-06-19,1594155515,1,37,1,26,2,50,0
"604",2020-06-19,4535155515,1,37,1,26,2,60,0
"605",2020-06-20,6535155515,1,37,1,26,2,36,0
"606",2020-06-20,5584255515,1,37,1,26,2,40,0
"607",2020-06-20,3594255515,1,37,1,26,2,39,0
"608",2020-06-20,6575255515,1,37,1,26,2,60,0
"609",2020-06-20,3525355515,1,37,1,26,2,0,0
"610",2020-06-22,2555355515,1,37,1,26,2,40,0
"611",2020-06-23,4535355515,1,37,1,26,2,0,0
"612",2020-06-23,9445355515,1,37,1,26,2,36,0
"613",2020-06-23,6594455515,1,37,1,26,2,30,0
"614",2020-06-23,3545455515,1,37,1,26,2,30,0
"615",2020-06-23,1594555515,1,37,1,26,2,45,0
"616",2020-06-23,7594555515,1,37,1,26,2,0,0
"617",2020-06-24,5594655515,1,37,1,26,2,60,0
"618",2020-06-24,6594655515,1,37,1,26,2,51,0
"619",2020-06-24,7515655515,1,37,1,26,2,51,0
"620",2020-06-24,1535755515,1,37,1,26,2,0,0
"621",2020-06-24,555755515,1,37,1,26,2,51,0
"622",2020-06-24,555755515,1,37,1,26,2,0,0
"623",2020-06-25,6565755515,1,37,1,26,2,30,0
"624",2020-06-25,3594056515,1,37,1,26,2,50,0
"625",2020-06-25,3594056515,1,37,1,26,2,50,0
"626",2020-06-25,7594056515,1,37,1,26,2,50,0
"627",2020-06-25,5525056515,1,37,1,26,2,60,0
"628",2020-06-25,6535156515,1,37,1,26,2,0,0
"629",2020-06-26,9445256515,1,37,1,26,2,35,0
"630",2020-06-26,2525556515,1,37,1,26,2,60,0
"631",2020-06-26,3525556515,1,37,1,26,2,50,0
"632",2020-06-26,4525556515,1,37,1,26,2,50,0
"633",2020-06-28,4525556515,1,37,1,26,2,62,0
"634",2020-06-28,525556515,1,37,1,26,2,50,0
"635",2020-06-28,6594656515,1,37,1,26,2,40,0
"636",2020-06-28,1515756515,1,37,1,26,2,40,0
"637",2020-06-29,3555756515,1,37,1,26,2,40,0
"638",2020-06-29,1594847515,1,37,1,26,2,42,0
"639",2020-06-29,5565847515,1,37,1,26,2,60,0
"640",2020-06-30,584947515,1,37,1,26,2,40,0
"641",2020-06-30,1565947515,1,37,1,26,2,0,0
"642",2020-06-30,1505157515,1,37,1,26,2,35,0
"643",2020-07-01,6525157515,1,37,1,26,2,30,0
"644",2020-07-02,4575257515,1,37,1,26,2,29,0
"645",2020-07-02,6535357515,1,37,1,26,2,35,0
"646",2020-07-02,6535357515,1,37,1,26,2,35,0
"647",2020-07-02,545457515,1,37,1,26,2,0,0
"648",2020-07-03,584557515,1,37,1,26,2,40,0
"649",2020-07-03,9484557515,1,37,1,26,2,40,0
"650",2020-07-03,4535557515,1,37,1,26,2,50,0
"651",2020-07-03,584657515,1,37,1,26,2,40,0
"652",2020-07-03,2525657515,1,37,1,26,2,0,0
"653",2020-07-03,2525657515,1,37,1,26,2,0,0
"654",2020-07-03,1584757515,1,37,1,26,2,20,0
"655",2020-07-05,2584757515,1,37,1,26,2,20,0
"656",2020-07-07,4575657515,1,37,1,26,2,45,0
"657",2020-07-07,7575657515,1,37,1,26,2,50,0
"658",2020-07-07,8484757515,1,37,1,26,2,20,0
"659",2020-07-07,5565848425,1,37,1,26,2,0,0
"660",2020-07-08,5575848425,1,37,1,26,2,45,0
"661",2020-07-08,515948425,1,37,1,26,2,45,0
"662",2020-07-08,2535948425,1,37,1,26,2,15,0
"663",2020-07-08,3515948425,1,37,1,26,2,50,0
"664",2020-07-08,535058425,1,37,1,26,2,50,0
"665",2020-07-09,555058425,1,37,1,26,2,50,0
"666",2020-07-09,3594158425,1,37,1,26,2,50,0
"667",2020-07-09,4584258425,1,37,1,26,2,0,0
"668",2020-07-09,1545258425,1,37,1,26,2,50,0
"669",2020-07-10,4545258425,1,37,1,26,2,50,0
"670",2020-07-10,5584358425,1,37,1,26,2,58,0
"671",2020-07-15,4575458425,1,37,1,26,2,50,0
"672",2020-07-15,8435558425,1,37,1,26,2,60,0
"673",2020-07-15,9484658425,1,37,1,26,2,0,0
"674",2020-07-15,7505758425,1,37,1,26,2,0,0
"675",2020-07-15,535758425,1,37,1,26,2,0,0
"676",2020-07-15,7584849425,1,37,1,26,2,0,0
"677",2020-07-16,505155505,1,37,1,1,3,NA,0
"678",2020-07-16,545554505,1,37,1,1,1,NA,0
"679",2020-07-16,5545654505,1,37,1,1,1,NA,0
"680",2020-07-16,9425754505,1,37,1,1,1,NA,0
"681",2020-07-17,525754505,1,37,1,1,1,NA,0
"682",2020-07-17,9435754505,1,37,1,1,1,NA,0
"683",2020-07-17,6535754505,1,37,1,1,1,NA,0
"684",2020-07-17,3545845505,1,37,1,1,1,35,0
"685",2020-07-17,2555845505,1,37,1,1,1,24,0
"686",2020-07-17,2565845505,1,37,1,1,1,NA,0
"687",2020-07-18,6575845505,1,37,1,1,1,NA,0
"688",2020-07-19,6594945505,1,37,1,1,1,NA,0
"689",2020-07-20,505945505,1,37,1,1,1,NA,0
"690",2020-07-20,9435155505,1,37,1,1,1,NA,0
"691",2020-07-20,3525355505,1,37,1,1,1,34,0
"692",2020-07-20,505455505,1,37,1,1,1,40,0
"693",2020-07-20,2525455505,1,37,1,1,1,NA,0
"694",2020-07-20,5545455505,1,37,1,1,1,NA,0
"695",2020-07-20,9415555505,1,37,1,1,1,NA,0
"696",2020-07-20,1594655505,1,37,1,1,1,50,0
"697",2020-07-21,594655505,1,37,1,1,1,NA,0
"698",2020-07-21,2525655505,1,37,1,1,1,NA,0
"699",2020-07-21,5555655505,1,37,1,1,1,30,0
"700",2020-07-21,9455655505,1,37,1,1,1,36,0
"701",2020-07-21,8484755505,1,37,1,1,1,NA,0
"702",2020-07-21,3594755505,1,37,1,1,1,NA,0
"703",2020-07-21,9494755505,1,37,1,1,1,NA,0
"704",2020-07-21,8425755505,1,37,1,1,1,50,0
"705",2020-07-22,5545755505,1,37,1,1,1,NA,0
"706",2020-07-22,505846505,1,37,1,1,1,65,0
"707",2020-07-22,3555846505,1,37,1,1,1,NA,0
"708",2020-07-22,5584946505,1,37,1,1,1,NA,0
"709",2020-07-23,5505946505,1,37,1,1,1,NA,0
"710",2020-07-23,5515946505,1,37,1,1,1,NA,0
"711",2020-07-24,2525946505,1,37,1,1,1,NA,0
"712",2020-07-25,2545946505,1,37,1,1,1,NA,0
"713",2020-07-25,2555946505,1,37,1,1,1,NA,0
"714",2020-07-25,4584056505,1,37,1,1,1,45,0
"715",2020-07-25,2575056505,1,37,1,1,1,NA,0
"716",2020-07-25,4515156505,1,37,1,1,1,NA,0
"717",2020-07-26,525156505,1,37,1,1,1,39,0
"718",2020-07-26,9425156505,1,37,1,1,1,39,0
"719",2020-07-26,1594256505,1,37,1,1,1,50,0
"720",2020-07-26,8494356505,1,37,1,1,1,NA,0
"721",2020-07-28,5525356505,1,37,1,1,1,40,0
"722",2020-07-28,5505456505,1,37,1,1,1,NA,0
"723",2020-07-28,6545756505,1,37,1,1,1,NA,0
"724",2020-07-28,5565257505,1,37,1,1,1,NA,0
"725",2020-07-28,3505457505,1,37,1,1,1,NA,0
"726",2020-07-29,525457505,1,37,1,1,1,NA,0
"727",2020-07-29,2555557505,1,37,1,1,1,NA,0
"728",2020-07-29,2555657505,1,37,1,1,1,NA,0
"729",2020-07-29,7594848415,1,37,1,1,1,NA,0
"730",2020-07-30,9455848415,1,37,1,1,1,62,0
"731",2020-07-30,1565848415,1,37,1,1,1,NA,0
"732",2020-07-31,8445358415,1,37,1,1,1,NA,0
"733",2020-07-31,3515359415,1,37,1,1,1,40,0
"734",2020-07-31,7594359415,1,37,1,1,1,40,0
"735",2020-07-31,3555050515,1,37,1,1,1,0,0
"736",2020-07-31,7594350515,1,37,1,1,1,32,0
"737",2020-07-31,2525650515,1,37,1,1,1,39,0
"738",2020-07-31,8445842515,1,37,1,1,1,45,0
"739",2020-08-01,2584552515,1,37,1,1,1,35,0
"740",2020-08-01,1535652515,1,37,1,1,1,40,0
"741",2020-08-01,4555652515,1,37,1,1,1,19,0
"742",2020-08-01,1515053515,1,37,1,1,1,40,0
"743",2020-08-01,6545053515,1,37,1,1,1,40,0
"744",2020-08-01,8425153515,1,37,1,1,1,40,0
"745",2020-08-01,8405753515,1,37,1,1,1,35,0
"746",2020-08-01,505454515,1,37,1,1,1,55,0
"747",2020-08-02,505454515,1,37,1,1,1,32,0
"748",2020-08-02,7594845515,1,37,1,1,1,50,0
"749",2020-08-02,8445945515,1,37,1,1,1,45,0
"750",2020-08-02,9435055515,1,37,1,1,1,0,0
"751",2020-08-02,6565255515,1,37,1,1,1,50,0
"752",2020-08-02,584355515,1,37,1,1,1,0,0
"753",2020-08-03,4515256515,1,37,1,1,1,40,0
"754",2020-08-03,5594656515,1,37,1,1,1,40,0
"755",2020-08-03,6594656515,1,37,1,1,1,40,0
"756",2020-08-03,4525947515,1,37,1,1,1,40,0
"757",2020-08-04,2535657515,1,37,1,1,1,45,0
"758",2020-08-04,2535657515,1,37,1,1,1,40,0
"759",2020-08-04,4575258425,1,37,1,1,1,40,0
"760",2020-08-04,1525658425,1,37,1,1,1,50,0
"761",2020-08-04,1575757505,1,37,1,2,1,34,0
"762",2020-08-04,1575757505,1,37,1,2,1,21,0
"763",2020-08-04,6584843515,1,37,1,2,1,50,0
"764",2020-08-04,6505654505,1,37,1,4,1,NA,0
"765",2020-08-04,545945505,1,37,1,4,1,51,0
"766",2020-08-04,9465657515,1,37,1,4,1,50,0
"767",2020-08-04,2584554505,1,37,1,5,1,36,0
"768",2020-08-04,7565845505,1,37,1,5,1,NA,0
"769",2020-08-04,7594846505,1,37,1,5,1,NA,0
"770",2020-08-05,7515946505,1,37,1,5,1,NA,0
"771",2020-08-05,5555456505,1,37,1,5,1,45,0
"772",2020-08-05,6584947505,1,37,1,5,1,NA,0
"773",2020-08-05,9405257505,1,37,1,5,1,NA,0
"774",2020-08-05,8494357505,1,37,1,5,1,NA,0
"775",2020-08-06,6584258415,1,37,1,5,1,NA,0
"776",2020-08-07,8445949415,1,37,1,5,1,50,0
"777",2020-08-07,7525844515,1,37,1,5,1,65,0
"778",2020-08-07,9415754505,1,37,1,7,1,NA,0
"779",2020-08-07,1535056505,1,37,1,7,1,50,0
"780",2020-08-07,8484256505,1,37,1,7,1,NA,0
"781",2020-08-07,2584356505,1,37,1,7,1,NA,0
"782",2020-08-07,1505057505,1,37,1,7,1,NA,0
"783",2020-08-08,1575157505,1,37,1,7,1,NA,0
"784",2020-08-08,3575659415,1,37,1,7,1,67,0
"785",2020-08-09,6594350515,1,37,1,7,1,60,0
"786",2020-08-09,7515657515,1,37,1,7,1,19,0
"787",2020-08-09,575657515,1,37,1,7,1,43,0
"788",2020-08-09,9475948425,1,37,1,7,1,50,0
"789",2020-08-10,515946505,1,37,1,8,1,NA,0
"790",2020-08-10,6555056505,1,37,1,8,1,24,0
"791",2020-08-11,6584657505,1,37,1,8,1,NA,0
"792",2020-08-11,1584358415,1,37,1,8,1,NA,0
"793",2020-08-11,4555949415,1,37,1,8,1,50,0
"794",2020-08-11,2515846505,1,37,1,9,1,NA,0
"795",2020-08-11,2584651515,1,37,1,9,1,50,0
"796",2020-08-11,7505843515,1,37,1,9,1,50,0
"797",2020-08-11,5584256515,1,37,1,10,1,0,0
"798",2020-08-12,3594845505,1,37,1,11,1,NA,0
"799",2020-08-12,4505657505,1,37,1,12,1,NA,0
"800",2020-08-12,4505845505,1,37,1,14,1,NA,0
"801",2020-08-12,3535845505,1,37,1,14,1,NA,0
"802",2020-08-12,7565945505,1,37,1,14,1,NA,0
"803",2020-08-12,1505455505,1,37,1,14,1,17,0
"804",2020-08-14,7565455505,1,37,1,14,1,29,0
"805",2020-08-14,1505555505,1,37,1,14,1,64,0
"806",2020-08-14,3515947515,1,37,1,14,1,40,0
"807",2020-08-14,4575947515,1,37,1,14,1,37,0
"808",2020-08-14,584157515,1,37,1,14,1,37,0
"809",2020-08-14,2525157515,1,37,1,14,1,37,0
"810",2020-08-14,4505257515,1,37,1,14,1,37,0
"811",2020-08-14,3515257515,1,37,1,14,1,0,0
"812",2020-08-15,1555257515,1,37,1,14,1,37,0
"813",2020-08-16,584757515,1,37,1,14,1,0,0
"814",2020-08-16,4525757515,1,37,1,14,1,25,0
"815",2020-08-17,5535948425,1,37,1,14,1,37,0
"816",2020-08-17,7584358425,1,37,1,14,1,30,0
"817",2020-08-17,4505155505,1,37,1,15,1,45,0
"818",2020-08-17,8455946505,1,37,1,15,1,NA,0
"819",2020-08-17,4505256505,1,37,1,15,1,43,0
"820",2020-08-17,1535157505,1,37,1,15,1,NA,0
"821",2020-08-18,9455157505,1,37,1,15,1,NA,0
"822",2020-08-18,3594948415,1,37,1,15,1,NA,0
"823",2020-08-18,4525751515,1,37,1,15,1,40,0
"824",2020-08-18,8494943515,1,37,1,15,1,45,0
"825",2020-08-18,6584558425,1,37,1,15,1,54,0
"826",2020-08-18,2575555505,1,37,1,16,1,NA,0
"827",2020-08-18,515947515,1,37,1,17,1,50,0
"828",2020-08-18,1535554505,1,37,1,18,1,NA,0
"829",2020-08-18,545654505,1,37,1,18,1,NA,0
"830",2020-08-19,594455505,1,37,1,18,1,NA,0
"831",2020-08-19,4584451515,1,37,1,18,1,50,0
"832",2020-08-19,9484451515,1,37,1,18,1,50,0
"833",2020-08-19,575152515,1,37,1,18,1,39,0
"834",2020-08-19,6525943515,1,37,1,18,1,60,0
"835",2020-08-19,3545455515,1,37,1,20,1,22,0
"836",2020-08-19,3545455515,1,37,1,20,1,35,0
"837",2020-08-19,9445455515,1,37,1,20,1,22,0
"838",2020-08-20,9445455515,1,37,1,20,1,35,0
"839",2020-08-20,9415156505,1,37,1,22,1,19,0
"840",2020-08-20,505656505,1,37,1,22,1,NA,0
"841",2020-08-20,505656505,1,37,1,22,1,NA,0
"842",2020-08-20,7545656505,1,37,1,22,1,NA,0
"843",2020-08-20,6565458415,1,37,1,22,1,NA,0
"844",2020-08-20,2545558415,1,37,1,22,1,40,0
"845",2020-08-20,8465948415,1,37,1,23,1,NA,0
"846",2020-08-20,1505158415,1,37,1,23,1,NA,0
"847",2020-08-21,9415356505,1,37,1,25,1,43,0
"848",2020-08-21,3555153515,1,37,1,25,1,25,0
"849",2020-08-21,6584453515,1,37,1,25,1,30,0
"850",2020-08-21,8484453515,1,37,1,25,1,40,0
"851",2020-08-21,2525554505,1,37,1,26,1,NA,0
"852",2020-08-21,525554505,1,37,1,26,1,50,0
"853",2020-08-22,7545554505,1,37,1,26,1,NA,0
"854",2020-08-23,3515654505,1,37,1,26,1,NA,0
"855",2020-08-23,2545654505,1,37,1,26,1,NA,0
"856",2020-08-23,2545654505,1,37,1,26,1,NA,0
"857",2020-08-23,9455654505,1,37,1,26,1,NA,0
"858",2020-08-24,7565654505,1,37,1,26,1,NA,0
"859",2020-08-24,7575654505,1,37,1,26,1,NA,0
"860",2020-08-24,7575654505,1,37,1,26,1,NA,0
"861",2020-08-24,2525754505,1,37,1,26,1,NA,0
"862",2020-08-24,7545754505,1,37,1,26,1,NA,0
"863",2020-08-24,7545754505,1,37,1,26,1,NA,0
"864",2020-08-24,7545754505,1,37,1,26,1,NA,0
"865",2020-08-24,5584845505,1,37,1,26,1,NA,0
"866",2020-08-24,7594845505,1,37,1,26,1,NA,0
"867",2020-08-24,3545945505,1,37,1,26,1,NA,0
"868",2020-08-25,3545945505,1,37,1,26,1,NA,0
"869",2020-08-25,7555945505,1,37,1,26,1,NA,0
"870",2020-08-25,7555945505,1,37,1,26,1,NA,0
"871",2020-08-25,4594055505,1,37,1,26,1,NA,0
"872",2020-08-25,1565055505,1,37,1,26,1,NA,0
"873",2020-08-26,2565055505,1,37,1,26,1,NA,0
"874",2020-08-26,1515155505,1,37,1,26,1,NA,0
"875",2020-08-26,515155505,1,37,1,26,1,NA,0
"876",2020-08-26,3515155505,1,37,1,26,1,35,0
"877",2020-08-26,5545155505,1,37,1,26,1,NA,0
"878",2020-08-26,5545155505,1,37,1,26,1,NA,0
"879",2020-08-26,5545155505,1,37,1,26,1,NA,0
"880",2020-08-26,7545155505,1,37,1,26,1,NA,0
"881",2020-08-26,6535255505,1,37,1,26,1,NA,0
"882",2020-08-26,2575255505,1,37,1,26,1,NA,0
"883",2020-08-26,8415355505,1,37,1,26,1,70,0
"884",2020-08-26,5515355505,1,37,1,26,1,NA,0
"885",2020-08-27,1575355505,1,37,1,26,1,NA,0
"886",2020-08-28,1575355505,1,37,1,26,1,NA,0
"887",2020-08-28,8405455505,1,37,1,26,1,30,0
"888",2020-08-28,6545455505,1,37,1,26,1,NA,0
"889",2020-08-28,1505555505,1,37,1,26,1,20,0
"890",2020-08-28,1525555505,1,37,1,26,1,21,0
"891",2020-08-28,6515555505,1,37,1,26,1,NA,0
"892",2020-08-29,9425555505,1,37,1,26,1,NA,0
"893",2020-08-30,4594655505,1,37,1,26,1,NA,0
"894",2020-08-30,2535655505,1,37,1,26,1,NA,0
"895",2020-08-30,9475655505,1,37,1,26,1,NA,0
"896",2020-08-30,8405755505,1,37,1,26,1,NA,0
"897",2020-08-31,5545755505,1,37,1,26,1,NA,0
"898",2020-08-31,6515846505,1,37,1,26,1,NA,0
"899",2020-08-31,6525946505,1,37,1,26,1,NA,0
"900",2020-09-01,4555946505,1,37,1,26,1,NA,0
"901",2020-09-01,5555056505,1,37,1,26,1,NA,0
"902",2020-09-01,5555056505,1,37,1,26,1,NA,0
"903",2020-09-01,5555056505,1,37,1,26,1,NA,0
"904",2020-09-02,584156505,1,37,1,26,1,NA,0
"905",2020-09-02,8405156505,1,37,1,26,1,NA,0
"906",2020-09-02,7515156505,1,37,1,26,1,NA,0
"907",2020-09-02,7515156505,1,37,1,26,1,NA,0
"908",2020-09-02,8445156505,1,37,1,26,1,NA,0
"909",2020-09-03,9455156505,1,37,1,26,1,NA,0
"910",2020-09-03,565156505,1,37,1,26,1,27,0
"911",2020-09-03,565156505,1,37,1,26,1,24,0
"912",2020-09-03,6525256505,1,37,1,26,1,NA,0
"913",2020-09-03,6525256505,1,37,1,26,1,NA,0
"914",2020-09-03,6525256505,1,37,1,26,1,NA,0
"915",2020-09-03,7535256505,1,37,1,26,1,NA,0
"916",2020-09-03,9475256505,1,37,1,26,1,NA,0
"917",2020-09-04,1584556505,1,37,1,26,1,NA,0
"918",2020-09-07,2545556505,1,37,1,26,1,NA,0
"919",2020-09-07,6584656505,1,37,1,26,1,NA,0
"920",2020-09-07,7594756505,1,37,1,26,1,NA,0
"921",2020-09-08,9405756505,1,37,1,26,1,NA,0
"922",2020-09-08,9494847505,1,37,1,26,1,NA,0
"923",2020-09-09,1525847505,1,37,1,26,1,NA,0
"924",2020-09-09,3575057505,1,37,1,26,1,NA,0
"925",2020-09-09,4515157505,1,37,1,26,1,NA,0
"926",2020-09-09,6515157505,1,37,1,26,1,NA,0
"927",2020-09-09,3525157505,1,37,1,26,1,22,0
"928",2020-09-10,4555357505,1,37,1,26,1,NA,0
"929",2020-09-10,2515457505,1,37,1,26,1,NA,0
"930",2020-09-10,515557505,1,37,1,26,1,NA,0
"931",2020-09-11,5535557505,1,37,1,26,1,33,0
"932",2020-09-11,3594657505,1,37,1,26,1,45,0
"933",2020-09-12,5555657505,1,37,1,26,1,45,0
"934",2020-09-12,2525848415,1,37,1,26,1,NA,0
"935",2020-09-13,2525848415,1,37,1,26,1,NA,0
"936",2020-09-13,5535848415,1,37,1,26,1,NA,0
